X Y V 
72 70 3.32557
72 71 3.27398
72 72 3.21867
72 73 3.1595
72 74 3.0963
72 75 3.0289
72 76 2.95715
72 77 2.88089
72 78 2.79997
72 79 2.71424
72 80 2.62357
72 81 2.52784
72 82 2.42696
72 83 2.32085
72 84 2.20946
72 85 2.09278
72 86 1.97081
72 87 1.84363
72 88 1.71133
72 89 1.57408
72 90 1.43206
72 91 1.28555
72 92 1.13485
72 93 0.980343
72 94 0.82244
72 95 0.661617
72 96 0.498392
72 97 0.33332
72 98 0.166987
72 99 0
73 0 0
73 1 0.176809
73 2 0.352969
73 3 0.5278
73 4 0.700641
73 5 0.870872
73 6 1.03792
73 7 1.20125
73 8 1.36041
73 9 1.515
73 10 1.66469
73 11 1.80918
73 12 1.94829
73 13 2.08185
73 14 2.20978
73 15 2.33202
73 16 2.44857
73 17 2.55947
73 18 2.6648
73 19 2.76464
73 20 2.85912
73 21 2.94839
73 22 3.0326
73 23 3.11192
73 24 3.18651
73 25 3.25657
73 26 3.32226
73 27 3.38377
73 28 3.44128
73 29 3.49495
73 30 3.54497
73 31 3.59149
73 32 3.63467
73 33 3.67466
73 34 3.71159
73 35 3.74562
73 36 3.77685
73 37 3.80541
73 38 3.8314
73 39 3.85493
73 40 3.87609
73 41 3.89495
73 42 3.91159
73 43 3.92608
73 44 3.93847
73 45 3.94881
73 46 3.95715
73 47 3.9635
73 48 3.9679
73 49 3.97036
73 50 3.97089
73 51 3.96949
73 52 3.96614
73 53 3.96083
73 54 3.95353
73 55 3.9442
73 56 3.93282
73 57 3.91931
73 58 3.90364
73 59 3.88572
73 60 3.86548
73 61 3.84283
73 62 3.81769
73 63 3.78994
73 64 3.75949
73 65 3.7262
73 66 3.68996
73 67 3.65062
73 68 3.60803
73 69 3.56206
73 70 3.51254
73 71 3.4593
73 72 3.40217
73 73 3.34098
73 74 3.27554
73 75 3.20567
73 76 3.1312
73 77 3.05194
73 78 2.96771
73 79 2.87835
73 80 2.7837
73 81 2.68361
73 82 2.57796
73 83 2.46666
73 84 2.34962
73 85 2.22681
73 86 2.09824
73 87 1.96394
73 88 1.82401
73 89 1.6786
73 90 1.52793
73 91 1.37225
73 92 1.21192
73 93 1.04732
73 94 0.878931
73 95 0.707263
73 96 0.532897
73 97 0.356454
73 98 0.178594
73 99 0
74 0 0
74 1 0.189146
74 2 0.377552
74 3 0.564444
74 4 0.749082
74 5 0.930767
74 6 1.10886
74 7 1.28277
74 8 1.452
74 9 1.61612
74 10 1.77476
74 11 1.92765
74 12 2.07457
74 13 2.21537
74 14 2.34998
74 15 2.47837
74 16 2.60056
74 17 2.71661
74 18 2.82662
74 19 2.93072
74 20 3.02907
74 21 3.12184
74 22 3.20921
74 23 3.29137
74 24 3.36853
74 25 3.44089
74 26 3.50865
74 27 3.57202
74 28 3.6312
74 29 3.68637
74 30 3.73772
74 31 3.78543
74 32 3.82968
74 33 3.87062
74 34 3.90841
74 35 3.94318
74 36 3.97508
74 37 4.00424
74 38 4.03075
74 39 4.05474
74 40 4.0763
74 41 4.09551
74 42 4.11245
74 43 4.12719
74 44 4.1398
74 45 4.15031
74 46 4.15878
74 47 4.16524
74 48 4.1697
74 49 4.1722
74 50 4.17272
74 51 4.17128
74 52 4.16786
74 53 4.16244
74 54 4.155
74 55 4.14551
74 56 4.1339
74 57 4.12014
74 58 4.10416
74 59 4.08588
74 60 4.06524
74 61 4.04213
74 62 4.01646
74 63 3.98812
74 64 3.95699
74 65 3.92294
74 66 3.88585
74 67 3.84555
74 68 3.8019
74 69 3.75473
74 70 3.70387
74 71 3.64913
74 72 3.59034
74 73 3.52728
74 74 3.45977
74 75 3.3876
74 76 3.31056
74 77 3.22845
74 78 3.14106
74 79 3.0482
74 80 2.94969
74 81 2.84534
74 82 2.735
74 83 2.61855
74 84 2.49588
74 85 2.36693
74 86 2.23167
74 87 2.09013
74 88 1.9424
74 89 1.78861
74 90 1.62897
74 91 1.46378
74 92 1.29338
74 93 1.11821
74 94 0.938782
74 95 0.755668
74 96 0.569514
74 97 0.381017
74 98 0.190922
74 99 0
75 0 0
75 1 0.202303
75 2 0.403757
75 3 0.603485
75 4 0.800648
75 5 0.994459
75 6 1.1842
75 7 1.36923
75 8 1.549
75 9 1.72302
75 10 1.89094
75 11 2.05245
75 12 2.20736
75 13 2.35551
75 14 2.49686
75 15 2.6314
75 16 2.75918
75 17 2.8803
75 18 2.9949
75 19 3.10313
75 20 3.2052
75 21 3.30129
75 22 3.39164
75 23 3.47647
75 24 3.55601
75 25 3.6305
75 26 3.70015
75 27 3.76519
75 28 3.82586
75 29 3.88235
75 30 3.93487
75 31 3.98362
75 32 4.02879
75 33 4.07054
75 34 4.10904
75 35 4.14444
75 36 4.1769
75 37 4.20654
75 38 4.23348
75 39 4.25784
75 40 4.27971
75 41 4.2992
75 42 4.31638
75 43 4.33132
75 44 4.34409
75 45 4.35473
75 46 4.36331
75 47 4.36984
75 48 4.37435
75 49 4.37686
75 50 4.37738
75 51 4.37591
75 52 4.37244
75 53 4.36694
75 54 4.35939
75 55 4.34975
75 56 4.33797
75 57 4.324
75 58 4.30778
75 59 4.28922
75 60 4.26824
75 61 4.24476
75 62 4.21866
75 63 4.18982
75 64 4.15814
75 65 4.12346
75 66 4.08564
75 67 4.04453
75 68 3.99996
75 69 3.95174
75 70 3.89971
75 71 3.84365
75 72 3.78335
75 73 3.71862
75 74 3.64922
75 75 3.57492
75 76 3.4955
75 77 3.41072
75 78 3.32035
75 79 3.22416
75 80 3.12193
75 81 3.01346
75 82 2.89854
75 83 2.77702
75 84 2.64876
75 85 2.51366
75 86 2.37167
75 87 2.22279
75 88 2.06707
75 89 1.90467
75 90 1.73577
75 91 1.56067
75 92 1.37975
75 93 1.19347
75 94 1.0024
75 95 0.807175
75 96 0.608509
75 97 0.407191
75 98 0.204062
75 99 0
76 0 0
76 1 0.216386
76 2 0.431796
76 3 0.645229
76 4 0.855733
76 5 1.06242
76 6 1.26448
76 7 1.46121
76 8 1.65201
76 9 1.83635
76 10 2.01386
76 11 2.18424
76 12 2.34728
76 13 2.50287
76 14 2.65099
76 15 2.79165
76 16 2.92495
76 17 3.05103
76 18 3.17007
76 19 3.28227
76 20 3.38787
76 21 3.4871
76 22 3.58023
76 23 3.66751
76 24 3.74922
76 25 3.82561
76 26 3.89694
76 27 3.96346
76 28 4.02542
76 29 4.08304
76 30 4.13655
76 31 4.18617
76 32 4.23209
76 33 4.27449
76 34 4.31357
76 35 4.34947
76 36 4.38235
76 37 4.41236
76 38 4.43962
76 39 4.46425
76 40 4.48636
76 41 4.50605
76 42 4.52339
76 43 4.53847
76 44 4.55135
76 45 4.56209
76 46 4.57073
76 47 4.57731
76 48 4.58185
76 49 4.58438
76 50 4.58489
76 51 4.5834
76 52 4.57988
76 53 4.57432
76 54 4.56669
76 55 4.55695
76 56 4.54505
76 57 4.53093
76 58 4.51452
76 59 4.49576
76 60 4.47454
76 61 4.45077
76 62 4.42434
76 63 4.39512
76 64 4.363
76 65 4.32781
76 66 4.28942
76 67 4.24764
76 68 4.20231
76 69 4.15322
76 70 4.10019
76 71 4.04299
76 72 3.9814
76 73 3.91519
76 74 3.84411
76 75 3.7679
76 76 3.68631
76 77 3.59907
76 78 3.50593
76 79 3.4066
76 80 3.30084
76 81 3.1884
76 82 3.06905
76 83 2.94257
76 84 2.8088
76 85 2.66758
76 86 2.51883
76 87 2.36252
76 88 2.19868
76 89 2.02742
76 90 1.84894
76 91 1.66353
76 92 1.4716
76 93 1.27364
76 94 1.07026
76 95 0.862178
76 96 0.650191
76 97 0.435188
76 98 0.218124
76 99 0
77 0 0
77 1 0.231524
77 2 0.461919
77 3 0.69004
77 4 0.914801
77 5 1.1352
77 6 1.35032
77 7 1.55939
77 8 1.76174
77 9 1.95683
77 10 2.14425
77 11 2.32372
77 12 2.49504
77 13 2.65813
77 14 2.813
77 15 2.95972
77 16 3.09843
77 17 3.22932
77 18 3.35261
77 19 3.46857
77 20 3.57747
77 21 3.6796
77 22 3.77526
77 23 3.86476
77 24 3.94838
77 25 4.02644
77 26 4.09922
77 27 4.16699
77 28 4.23002
77 29 4.28857
77 30 4.34287
77 31 4.39317
77 32 4.43966
77 33 4.48256
77 34 4.52205
77 35 4.5583
77 36 4.59149
77 37 4.62174
77 38 4.64921
77 39 4.67402
77 40 4.69627
77 41 4.71607
77 42 4.73351
77 43 4.74866
77 44 4.7616
77 45 4.77239
77 46 4.78106
77 47 4.78766
77 48 4.79221
77 49 4.79474
77 50 4.79525
77 51 4.79373
77 52 4.79019
77 53 4.78459
77 54 4.77691
77 55 4.76711
77 56 4.75514
77 57 4.74093
77 58 4.72442
77 59 4.70552
77 60 4.68414
77 61 4.66019
77 62 4.63353
77 63 4.60406
77 64 4.57162
77 65 4.53607
77 66 4.49725
77 67 4.45497
77 68 4.40905
77 69 4.35928
77 70 4.30545
77 71 4.24732
77 72 4.18465
77 73 4.11718
77 74 4.04465
77 75 3.96677
77 76 3.88326
77 77 3.79381
77 78 3.69813
77 79 3.59591
77 80 3.48685
77 81 3.37065
77 82 3.24705
77 83 3.11577
77 84 2.97659
77 85 2.82933
77 86 2.67383
77 87 2.51003
77 88 2.33793
77 89 2.15759
77 90 1.96921
77 91 1.77308
77 92 1.56961
77 93 1.35933
77 94 1.14291
77 95 0.921143
77 96 0.694921
77 97 0.465256
77 98 0.233233
77 99 0
78 0 0
78 1 0.247866
78 2 0.49442
78 3 0.738346
78 4 0.978398
78 5 1.21343
78 6 1.44243
78 7 1.66453
78 8 1.879
78 9 2.08527
78 10 2.28293
78 11 2.47169
78 12 2.6514
78 13 2.82201
78 14 2.98358
78 15 3.13625
78 16 3.2802
78 17 3.41569
78 18 3.54301
78 19 3.66246
78 20 3.77439
78 21 3.87914
78 22 3.97706
78 23 4.06848
78 24 4.15376
78 25 4.23321
78 26 4.30717
78 27 4.37594
78 28 4.4398
78 29 4.49905
78 30 4.55393
78 31 4.6047
78 32 4.65158
78 33 4.69479
78 34 4.73454
78 35 4.77099
78 36 4.80433
78 37 4.83471
78 38 4.86227
78 39 4.88714
78 40 4.90944
78 41 4.92927
78 42 4.94673
78 43 4.96189
78 44 4.97484
78 45 4.98562
78 46 4.99429
78 47 5.00088
78 48 5.00542
78 49 5.00794
78 50 5.00844
78 51 5.00691
78 52 5.00336
78 53 4.99775
78 54 4.99006
78 55 4.98024
78 56 4.96824
78 57 4.954
78 58 4.93745
78 59 4.91851
78 60 4.89707
78 61 4.87303
78 62 4.84627
78 63 4.81666
78 64 4.78405
78 65 4.74829
78 66 4.7092
78 67 4.66659
78 68 4.62027
78 69 4.57002
78 70 4.5156
78 71 4.45677
78 72 4.39325
78 73 4.32478
78 74 4.25106
78 75 4.17178
78 76 4.08662
78 77 3.99525
78 78 3.89731
78 79 3.79247
78 80 3.68038
78 81 3.56069
78 82 3.43307
78 83 3.2972
78 84 3.15279
78 85 2.99959
78 86 2.83741
78 87 2.6661
78 88 2.48562
78 89 2.296
78 90 2.09741
78 91 1.89012
78 92 1.67455
78 93 1.45127
78 94 1.221
78 95 0.984613
78 96 0.74313
78 97 0.497691
78 98 0.249541
78 99 0
79 0 0
79 1 0.265592
79 2 0.529653
79 3 0.790657
79 4 1.04717
79 5 1.29789
79 6 1.54167
79 7 1.77754
79 8 2.00472
79 9 2.22262
79 10 2.43082
79 11 2.62906
79 12 2.81722
79 13 2.99533
79 14 3.16349
79 15 3.32192
79 16 3.47089
79 17 3.61072
79 18 3.74176
79 19 3.86441
79 20 3.97905
79 21 4.08609
79 22 4.18592
79 23 4.27895
79 24 4.36556
79 25 4.44611
79 26 4.52096
79 27 4.59045
79 28 4.65489
79 29 4.71458
79 30 4.76981
79 31 4.82083
79 32 4.8679
79 33 4.91124
79 34 4.95106
79 35 4.98755
79 36 5.0209
79 37 5.05126
79 38 5.07879
79 39 5.10362
79 40 5.12586
79 41 5.14564
79 42 5.16304
79 43 5.17815
79 44 5.19103
79 45 5.20177
79 46 5.21039
79 47 5.21694
79 48 5.22146
79 49 5.22396
79 50 5.22444
79 51 5.22292
79 52 5.21937
79 53 5.21377
79 54 5.2061
79 55 5.19631
79 56 5.18435
79 57 5.17015
79 58 5.15363
79 59 5.13472
79 60 5.11332
79 61 5.0893
79 62 5.06256
79 63 5.03294
79 64 5.00031
79 65 4.96449
79 66 4.92531
79 67 4.88256
79 68 4.83604
79 69 4.78552
79 70 4.73074
79 71 4.67145
79 72 4.60736
79 73 4.53817
79 74 4.46355
79 75 4.38317
79 76 4.29667
79 77 4.20369
79 78 4.10383
79 79 3.9967
79 80 3.8819
79 81 3.75903
79 82 3.62769
79 83 3.48749
79 84 3.33808
79 85 3.17912
79 86 3.01036
79 87 2.83157
79 88 2.64265
79 89 2.44358
79 90 2.23447
79 91 2.01558
79 92 1.78732
79 93 1.55029
79 94 1.30527
79 95 1.05324
79 96 0.795327
79 97 0.532846
79 98 0.267227
79 99 0
80 0 0
80 1 0.284921
80 2 0.568043
80 3 0.847586
80 4 1.12189
80 5 1.38946
80 6 1.64901
80 7 1.89947
80 8 2.13999
80 9 2.36996
80 10 2.58898
80 11 2.79683
80 12 2.99346
80 13 3.17896
80 14 3.35354
80 15 3.51749
80 16 3.67117
80 17 3.81499
80 18 3.9494
80 19 4.07486
80 20 4.19183
80 21 4.30077
80 22 4.40216
80 23 4.49643
80 24 4.58402
80 25 4.66533
80 26 4.74075
80 27 4.81065
80 28 4.87537
80 29 4.93525
80 30 4.99057
80 31 5.04161
80 32 5.08865
80 33 5.13192
80 34 5.17163
80 35 5.20799
80 36 5.24119
80 37 5.2714
80 38 5.29877
80 39 5.32343
80 40 5.34553
80 41 5.36515
80 42 5.38241
80 43 5.39739
80 44 5.41017
80 45 5.4208
80 46 5.42934
80 47 5.43583
80 48 5.44029
80 49 5.44276
80 50 5.44323
80 51 5.44171
80 52 5.43818
80 53 5.43263
80 54 5.42502
80 55 5.4153
80 56 5.40342
80 57 5.38933
80 58 5.37293
80 59 5.35414
80 60 5.33287
80 61 5.30899
80 62 5.28239
80 63 5.25291
80 64 5.2204
80 65 5.18469
80 66 5.1456
80 67 5.10291
80 68 5.05641
80 69 5.00585
80 70 4.95097
80 71 4.89149
80 72 4.8271
80 73 4.75748
80 74 4.68228
80 75 4.60114
80 76 4.51366
80 77 4.41944
80 78 4.31803
80 79 4.209
80 80 4.09188
80 81 3.9662
80 82 3.8315
80 83 3.68731
80 84 3.5332
80 85 3.36874
80 86 3.19358
80 87 3.00741
80 88 2.81005
80 89 2.60139
80 90 2.38148
80 91 2.15054
80 92 1.90897
80 93 1.65739
80 94 1.39664
80 95 1.12779
80 96 0.852126
80 97 0.571146
80 98 0.286511
80 99 0
81 0 0
81 1 0.306119
81 2 0.610108
81 3 0.909877
81 4 1.20349
81 5 1.48924
81 6 1.76565
81 7 2.03155
81 8 2.28605
81 9 2.52852
81 10 2.7586
81 11 2.97614
81 12 3.18117
81 13 3.37388
81 14 3.5546
81 15 3.72373
81 16 3.88174
81 17 4.02914
81 18 4.16647
81 19 4.29429
81 20 4.41314
81 21 4.52355
81 22 4.62606
81 23 4.72116
81 24 4.80933
81 25 4.89102
81 26 4.96666
81 27 5.03665
81 28 5.10135
81 29 5.16111
81 30 5.21626
81 31 5.26708
81 32 5.31386
81 33 5.35684
81 34 5.39625
81 35 5.4323
81 36 5.4652
81 37 5.4951
81 38 5.52218
81 39 5.54656
81 40 5.56839
81 41 5.58777
81 42 5.60481
81 43 5.61959
81 44 5.63219
81 45 5.64267
81 46 5.65109
81 47 5.65748
81 48 5.66188
81 49 5.6643
81 50 5.66476
81 51 5.66325
81 52 5.65976
81 53 5.65428
81 54 5.64676
81 55 5.63716
81 56 5.62543
81 57 5.61151
81 58 5.59531
81 59 5.57674
81 60 5.5557
81 61 5.53208
81 62 5.50574
81 63 5.47654
81 64 5.44432
81 65 5.4089
81 66 5.37009
81 67 5.32767
81 68 5.28141
81 69 5.23106
81 70 5.17634
81 71 5.11695
81 72 5.05257
81 73 4.98286
81 74 4.90744
81 75 4.82591
81 76 4.73784
81 77 4.64278
81 78 4.54026
81 79 4.42976
81 80 4.31076
81 81 4.18273
81 82 4.04512
81 83 3.89737
81 84 3.73894
81 85 3.56932
81 86 3.38803
81 87 3.19468
81 88 2.98894
81 89 2.77062
81 90 2.53968
81 91 2.29627
81 92 2.04075
81 93 1.77376
81 94 1.49619
81 95 1.2092
81 96 0.914271
81 97 0.613112
81 98 0.307658
81 99 0
82 0 0
82 1 0.329515
82 2 0.656486
82 3 0.978439
82 4 1.29311
82 5 1.59851
82 6 1.89299
82 7 2.17526
82 8 2.44438
82 9 2.69975
82 10 2.94106
82 11 3.16826
82 12 3.38152
82 13 3.58116
82 14 3.76763
82 15 3.94149
82 16 4.10333
82 17 4.25378
82 18 4.39351
82 19 4.52316
82 20 4.64336
82 21 4.75474
82 22 4.85789
82 23 4.95335
82 24 5.04167
82 25 5.12334
82 26 5.19881
82 27 5.26853
82 28 5.33287
82 29 5.39222
82 30 5.4469
82 31 5.49724
82 32 5.54351
82 33 5.58599
82 34 5.6249
82 35 5.66046
82 36 5.69288
82 37 5.72233
82 38 5.74897
82 39 5.77296
82 40 5.79441
82 41 5.81345
82 42 5.83018
82 43 5.84469
82 44 5.85705
82 45 5.86733
82 46 5.87558
82 47 5.88185
82 48 5.88615
82 49 5.88852
82 50 5.88896
82 51 5.88748
82 52 5.88405
82 53 5.87866
82 54 5.87127
82 55 5.86184
82 56 5.85032
82 57 5.83664
82 58 5.82071
82 59 5.80246
82 60 5.78176
82 61 5.75852
82 62 5.73258
82 63 5.70381
82 64 5.67204
82 65 5.63709
82 66 5.59876
82 67 5.55683
82 68 5.51105
82 69 5.46117
82 70 5.40689
82 71 5.34791
82 72 5.28388
82 73 5.21443
82 74 5.13916
82 75 5.05765
82 76 4.96943
82 77 4.87401
82 78 4.77084
82 79 4.65938
82 80 4.53904
82 81 4.40918
82 82 4.26918
82 83 4.11839
82 84 3.95614
82 85 3.78181
82 86 3.59479
82 87 3.39454
82 88 3.18059
82 89 2.95263
82 90 2.71049
82 91 2.45422
82 92 2.18413
82 93 1.90081
82 94 1.6052
82 95 1.29861
82 96 0.982673
82 97 0.65938
82 98 0.330997
82 99 0
83 0 0
83 1 0.355518
83 2 0.70797
83 3 1.0544
83 4 1.39213
83 5 1.71886
83 6 2.03273
83 7 2.33232
83 8 2.61669
83 9 2.88528
83 10 3.1379
83 11 3.37463
83 12 3.5958
83 13 3.80193
83 14 3.99364
83 15 4.17164
83 16 4.33669
83 17 4.48957
83 18 4.63106
83 19 4.76192
83 20 4.88289
83 21 4.99466
83 22 5.09789
83 23 5.19321
83 24 5.2812
83 25 5.36239
83 26 5.43729
83 27 5.50634
83 28 5.56997
83 29 5.62858
83 30 5.6825
83 31 5.73208
83 32 5.7776
83 33 5.81934
83 34 5.85753
83 35 5.89241
83 36 5.92418
83 37 5.95302
83 38 5.9791
83 39 6.00255
83 40 6.02353
83 41 6.04213
83 42 6.05846
83 43 6.07262
83 44 6.08468
83 45 6.09471
83 46 6.10275
83 47 6.10886
83 48 6.11305
83 49 6.11535
83 50 6.11578
83 51 6.11432
83 52 6.11097
83 53 6.1057
83 54 6.09849
83 55 6.08928
83 56 6.07802
83 57 6.06465
83 58 6.04909
83 59 6.03124
83 60 6.011
83 61 5.98825
83 62 5.96286
83 63 5.93467
83 64 5.90352
83 65 5.86923
83 66 5.83159
83 67 5.79037
83 68 5.74532
83 69 5.69618
83 70 5.64265
83 71 5.58439
83 72 5.52106
83 73 5.45226
83 74 5.37757
83 75 5.29652
83 76 5.20863
83 77 5.11335
83 78 5.01009
83 79 4.89825
83 80 4.77715
83 81 4.64609
83 82 4.50434
83 83 4.35113
83 84 4.18569
83 85 4.00723
83 86 3.815
83 87 3.60829
83 88 3.38645
83 89 3.14899
83 90 2.89559
83 91 2.62613
83 92 2.34082
83 93 2.04022
83 94 1.72528
83 95 1.3974
83 96 1.05846
83 97 0.710745
83 98 0.356939
83 99 0
84 0 0
84 1 0.38465
84 2 0.765562
84 3 1.13917
84 4 1.50228
84 5 1.85223
84 6 2.1869
84 7 2.50481
84 8 2.80501
84 9 3.08704
84 10 3.35088
84 11 3.59683
84 12 3.82544
84 13 4.03744
84 14 4.23369
84 15 4.4151
84 16 4.5826
84 17 4.73715
84 18 4.87965
84 19 5.01101
84 20 5.13205
84 21 5.24356
84 22 5.34628
84 23 5.4409
84 24 5.52803
84 25 5.60826
84 26 5.68213
84 27 5.75012
84 28 5.81266
84 29 5.87018
84 30 5.92303
84 31 5.97156
84 32 6.01606
84 33 6.05683
84 34 6.09409
84 35 6.1281
84 36 6.15904
84 37 6.18711
84 38 6.21248
84 39 6.23528
84 40 6.25565
84 41 6.27371
84 42 6.28957
84 43 6.30331
84 44 6.31501
84 45 6.32472
84 46 6.33252
84 47 6.33843
84 48 6.34249
84 49 6.34472
84 50 6.34512
84 51 6.3437
84 52 6.34045
84 53 6.33533
84 54 6.32833
84 55 6.31939
84 56 6.30846
84 57 6.29548
84 58 6.28036
84 59 6.26301
84 60 6.24333
84 61 6.22121
84 62 6.1965
84 63 6.16905
84 64 6.1387
84 65 6.10525
84 66 6.06851
84 67 6.02824
84 68 5.98419
84 69 5.93608
84 70 5.8836
84 71 5.82642
84 72 5.76416
84 73 5.69641
84 74 5.62274
84 75 5.54264
84 76 5.4556
84 77 5.36102
84 78 5.25829
84 79 5.1467
84 80 5.02553
84 81 4.89399
84 82 4.75123
84 83 4.59637
84 84 4.4285
84 85 4.24666
84 86 4.04991
84 87 3.83734
84 88 3.6081
84 89 3.36146
84 90 3.09686
84 91 2.814
84 92 2.51292
84 93 2.19405
84 94 1.85835
84 95 1.50731
84 96 1.14304
84 97 0.768208
84 98 0.386005
84 99 0
85 0 0
85 1 0.417578
85 2 0.830541
85 3 1.23453
85 4 1.62573
85 5 2.001
85 6 2.35802
85 7 2.6952
85 8 3.01169
85 9 3.30721
85 10 3.58199
85 11 3.83663
85 12 4.07196
85 13 4.28902
85 14 4.48891
85 15 4.67279
85 16 4.84183
85 17 4.99713
85 18 5.13979
85 19 5.27082
85 20 5.39116
85 21 5.50169
85 22 5.60323
85 23 5.69652
85 24 5.78223
85 25 5.86099
85 26 5.93336
85 27 5.99984
85 28 6.06091
85 29 6.11698
85 30 6.16843
85 31 6.21561
85 32 6.25883
85 33 6.29838
85 34 6.3345
85 35 6.36743
85 36 6.39737
85 37 6.42451
85 38 6.44901
85 39 6.47103
85 40 6.4907
85 41 6.50812
85 42 6.52341
85 43 6.53665
85 44 6.54792
85 45 6.55728
85 46 6.56479
85 47 6.57048
85 48 6.57438
85 49 6.57652
85 50 6.5769
85 51 6.57553
85 52 6.57239
85 53 6.56745
85 54 6.5607
85 55 6.55208
85 56 6.54154
85 57 6.52901
85 58 6.51442
85 59 6.49768
85 60 6.47867
85 61 6.45729
85 62 6.43341
85 63 6.40685
85 64 6.37748
85 65 6.34508
85 66 6.30946
85 67 6.27038
85 68 6.22759
85 69 6.1808
85 70 6.1297
85 71 6.07395
85 72 6.01315
85 73 5.9469
85 74 5.87471
85 75 5.79609
85 76 5.71046
85 77 5.61721
85 78 5.51565
85 79 5.40505
85 80 5.28458
85 81 5.15338
85 82 5.01048
85 83 4.85488
85 84 4.6855
85 85 4.5012
85 86 4.30084
85 87 4.08325
85 88 3.84732
85 89 3.59203
85 90 3.31652
85 91 3.02022
85 92 2.70289
85 93 2.3648
85 94 2.00681
85 95 1.63049
85 96 1.2382
85 97 0.833049
85 98 0.418862
85 99 0
86 0 0
86 1 0.455176
86 2 0.904569
86 3 1.34279
86 4 1.76521
86 5 2.16818
86 6 2.54913
86 7 2.90647
86 8 3.23952
86 9 3.54833
86 10 3.83349
86 11 4.09598
86 12 4.33704
86 13 4.55804
86 14 4.76044
86 15 4.94566
86 16 5.11511
86 17 5.27012
86 18 5.41192
86 19 5.54169
86 20 5.66046
86 21 5.76923
86 22 5.86886
86 23 5.96015
86 24 6.04384
86 25 6.12057
86 26 6.19093
86 27 6.25546
86 28 6.31464
86 29 6.36889
86 30 6.41861
86 31 6.46414
86 32 6.50581
86 33 6.54389
86 34 6.57864
86 35 6.61029
86 36 6.63905
86 37 6.6651
86 38 6.6886
86 39 6.70971
86 40 6.72855
86 41 6.74524
86 42 6.75987
86 43 6.77254
86 44 6.78332
86 45 6.79227
86 46 6.79945
86 47 6.80488
86 48 6.80861
86 49 6.81065
86 50 6.81101
86 51 6.8097
86 52 6.80668
86 53 6.80196
86 54 6.79549
86 55 6.78724
86 56 6.77715
86 57 6.76515
86 58 6.75117
86 59 6.73513
86 60 6.71691
86 61 6.6964
86 62 6.67348
86 63 6.64799
86 64 6.61976
86 65 6.58861
86 66 6.55433
86 67 6.51668
86 68 6.47543
86 69 6.43026
86 70 6.38088
86 71 6.32693
86 72 6.26801
86 73 6.20369
86 74 6.1335
86 75 6.05689
86 76 5.97329
86 77 5.88202
86 78 5.78238
86 79 5.67355
86 80 5.55465
86 81 5.42472
86 82 5.28269
86 83 5.12741
86 84 4.95763
86 85 4.77201
86 86 4.56917
86 87 4.34767
86 88 4.10605
86 89 3.84294
86 90 3.5571
86 91 3.24756
86 92 2.91371
86 93 2.55551
86 94 2.17365
86 95 1.76969
86 96 1.34624
86 97 0.90693
86 98 0.456385
86 99 0
87 0 0
87 1 0.498608
87 2 0.989842
87 3 1.46693
87 4 1.92424
87 5 2.35751
87 6 2.76398
87 7 3.14218
87 8 3.49179
87 9 3.81331
87 10 4.10787
87 11 4.37699
87 12 4.62241
87 13 4.84594
87 14 5.04942
87 15 5.2346
87 16 5.40315
87 17 5.55663
87 18 5.69644
87 19 5.82389
87 20 5.94015
87 21 6.04627
87 22 6.14321
87 23 6.2318
87 24 6.31282
87 25 6.38694
87 26 6.45478
87 27 6.51689
87 28 6.57375
87 29 6.62581
87 30 6.67345
87 31 6.71702
87 32 6.75685
87 33 6.79322
87 34 6.82638
87 35 6.85656
87 36 6.88395
87 37 6.90875
87 38 6.93111
87 39 6.95118
87 40 6.96909
87 41 6.98494
87 42 6.99884
87 43 7.01086
87 44 7.02109
87 45 7.02958
87 46 7.03639
87 47 7.04154
87 48 7.04507
87 49 7.047
87 50 7.04734
87 51 7.04608
87 52 7.04322
87 53 7.03874
87 54 7.03259
87 55 7.02476
87 56 7.01517
87 57 7.00377
87 58 6.99049
87 59 6.97524
87 60 6.95792
87 61 6.93841
87 62 6.91659
87 63 6.89231
87 64 6.86541
87 65 6.8357
87 66 6.80298
87 67 6.76703
87 68 6.72758
87 69 6.68435
87 70 6.63702
87 71 6.58524
87 72 6.52862
87 73 6.46671
87 74 6.39903
87 75 6.32502
87 76 6.24408
87 77 6.15552
87 78 6.05857
87 79 5.95239
87 80 5.83602
87 81 5.70841
87 82 5.56839
87 83 5.41465
87 84 5.24579
87 85 5.06024
87 86 4.85635
87 87 4.63235
87 88 4.38641
87 89 4.11671
87 90 3.82151
87 91 3.4993
87 92 3.14895
87 93 2.76995
87 94 2.36262
87 95 1.92843
87 96 1.47016
87 97 0.99205
87 98 0.499739
87 99 0
88 0 0
88 1 0.549462
88 2 1.08933
88 3 1.61095
88 4 2.10739
88 5 2.57378
88 6 3.00723
88 7 3.40665
88 8 3.7723
88 9 4.10542
88 10 4.40789
88 11 4.68193
88 12 4.92989
88 13 5.15414
88 14 5.35695
88 15 5.54044
88 16 5.70656
88 17 5.8571
88 18 5.99364
88 19 6.11762
88 20 6.23032
88 21 6.33286
88 22 6.42626
88 23 6.5114
88 24 6.58907
88 25 6.65999
88 26 6.72477
88 27 6.78398
88 28 6.83809
88 29 6.88757
88 30 6.93278
88 31 6.9741
88 32 7.01182
88 33 7.04623
88 34 7.07757
88 35 7.10607
88 36 7.13193
