X Y |E| dxE dyE 
7 15 0.40002 0.37557 -0.137708
7 16 0.384656 0.364657 -0.122416
7 17 0.370743 0.354299 -0.109193
7 18 0.358133 0.344547 -0.0977064
7 19 0.346692 0.335421 -0.0876809
7 20 0.336299 0.326915 -0.0788908
7 21 0.32685 0.319012 -0.0711502
7 22 0.318248 0.311684 -0.0643048
7 23 0.310411 0.304901 -0.0582265
7 24 0.303264 0.298631 -0.0528083
7 25 0.296742 0.29284 -0.0479601
7 26 0.290785 0.287496 -0.0436063
7 27 0.285342 0.282569 -0.0396826
7 28 0.280367 0.278029 -0.0361342
7 29 0.27582 0.273849 -0.0329144
7 30 0.271663 0.270003 -0.0299828
7 31 0.267865 0.266469 -0.0273048
7 32 0.264396 0.263226 -0.0248501
7 33 0.261232 0.260253 -0.0225924
7 34 0.258348 0.257533 -0.0205087
7 35 0.255726 0.25505 -0.0185787
7 36 0.253346 0.252789 -0.0167843
7 37 0.251192 0.250737 -0.0151096
7 38 0.249251 0.248883 -0.0135402
7 39 0.247509 0.247215 -0.0120633
7 40 0.245955 0.245724 -0.0106671
7 41 0.244581 0.244402 -0.00934095
7 42 0.243376 0.243242 -0.00807514
7 43 0.242334 0.242236 -0.00686057
7 44 0.241448 0.241381 -0.0056888
7 45 0.240713 0.24067 -0.00455188
7 46 0.240126 0.240101 -0.00344226
7 47 0.239682 0.23967 -0.0023527
7 48 0.239379 0.239375 -0.00127619
7 49 0.239215 0.239215 -0.00020588
7 50 0.239191 0.239189 0.000865024
7 51 0.239305 0.239297 0.0019433
7 52 0.23956 0.23954 0.00303581
7 53 0.239956 0.23992 0.00414956
7 54 0.240497 0.240438 0.00529178
7 55 0.241186 0.241099 0.00647002
7 56 0.242027 0.241905 0.00769221
7 57 0.243028 0.242862 0.00896679
7 58 0.244193 0.243975 0.0103028
7 59 0.245531 0.245251 0.01171
7 60 0.24705 0.246697 0.0131991
7 61 0.248762 0.248322 0.0147818
7 62 0.250677 0.250135 0.0164708
7 63 0.252809 0.252148 0.0182805
7 64 0.255174 0.254371 0.020227
7 65 0.257787 0.256818 0.0223281
7 66 0.260669 0.259505 0.0246042
7 67 0.26384 0.262447 0.0270784
7 68 0.267326 0.265662 0.0297768
7 69 0.271153 0.26917 0.0327296
7 70 0.275352 0.272992 0.0359717
7 71 0.279959 0.277152 0.0395431
7 72 0.285012 0.281675 0.0434907
7 73 0.290558 0.286587 0.0478693
7 74 0.296646 0.29192 0.0527429
7 75 0.303336 0.297702 0.0581873
7 76 0.310693 0.303968 0.0642925
7 77 0.318794 0.310749 0.0711655
7 78 0.327726 0.318079 0.0789343
7 79 0.337592 0.325988 0.0877531
7 80 0.348509 0.334503 0.097808
7 81 0.360613 0.343642 0.109325
7 82 0.374064 0.35341 0.122577
7 83 0.389049 0.363789 0.137901
7 84 0.405787 0.374726 0.155703
7 85 0.424537 0.386115 0.176483
7 86 0.445602 0.397772 0.200844
7 87 0.469337 0.409391 0.229513
7 88 0.496152 0.420495 0.263344
7 89 0.526508 0.430359 0.303319
7 90 0.560896 0.437905 0.35049
7 91 0.599772 0.441579 0.405875
7 92 0.643426 0.439212 0.470202
7 93 0.69171 0.427903 0.543471
7 94 0.743571 0.404021 0.624232
7 95 0.796368 0.363484 0.708577
7 96 0.845133 0.302546 0.789124
7 97 0.882419 0.219321 0.85473
7 98 0.899875 0.115895 0.892381
7 99 0 0 0
8 0 0.775734 0 -0.775734
8 1 0.756059 0.0907964 -0.750587
8 2 0.72638 0.174064 -0.705216
8 3 0.691648 0.244497 -0.646992
8 4 0.655645 0.299808 -0.583083
8 5 0.620596 0.340239 -0.519015
8 6 0.587538 0.367578 -0.458353
8 7 0.556828 0.384246 -0.403004
8 8 0.528502 0.392698 -0.353698
8 9 0.502471 0.395105 -0.310434
8 10 0.478605 0.393238 -0.272814
8 11 0.456764 0.38847 -0.240259
8 12 0.436804 0.38183 -0.212141
8 13 0.418584 0.374064 -0.187853
8 14 0.401965 0.365705 -0.166841
8 15 0.386813 0.357122 -0.148621
8 16 0.373002 0.348571 -0.132774
8 17 0.360412 0.340219 -0.118944
8 18 0.348931 0.332175 -0.106833
8 19 0.338458 0.324503 -0.0961867
8 20 0.328899 0.31724 -0.0867944
8 21 0.32017 0.310403 -0.0784779
8 22 0.312193 0.303991 -0.0710874
8 23 0.304899 0.297999 -0.0644968
8 24 0.298227 0.292413 -0.0585991
8 25 0.292121 0.287216 -0.0533038
8 26 0.28653 0.282389 -0.0485337
8 27 0.28141 0.277914 -0.0442228
8 28 0.276721 0.273769 -0.0403144
8 29 0.272427 0.269935 -0.0367598
8 30 0.268495 0.266395 -0.0335167
8 31 0.264897 0.26313 -0.0305484
8 32 0.261607 0.260123 -0.027823
8 33 0.258601 0.257359 -0.0253124
8 34 0.25586 0.254825 -0.0229918
8 35 0.253364 0.252505 -0.0208395
8 36 0.251097 0.250389 -0.0188361
8 37 0.249044 0.248465 -0.0169641
8 38 0.247192 0.246724 -0.0152081
8 39 0.245529 0.245155 -0.013554
8 40 0.244046 0.243751 -0.011989
8 41 0.242732 0.242504 -0.0105014
8 42 0.24158 0.241409 -0.00908043
8 43 0.240583 0.24046 -0.00771622
8 44 0.239736 0.239651 -0.00639939
8 45 0.239033 0.238979 -0.00512118
8 46 0.238471 0.23844 -0.00387322
8 47 0.238046 0.238032 -0.00264751
8 48 0.237757 0.237752 -0.00143627
8 49 0.237601 0.2376 -0.000231885
8 50 0.237578 0.237576 0.000973161
8 51 0.237688 0.237678 0.0021864
8 52 0.237932 0.237908 0.00341544
8 53 0.238313 0.238267 0.00466805
8 54 0.238831 0.238757 0.00595224
8 55 0.239492 0.239382 0.00727634
8 56 0.240299 0.240144 0.00864915
8 57 0.241258 0.241047 0.01008
8 58 0.242374 0.242097 0.0115787
8 59 0.243655 0.2433 0.0131562
8 60 0.24511 0.244661 0.014824
8 61 0.246748 0.246189 0.0165949
8 62 0.248579 0.247891 0.018483
8 63 0.250618 0.249777 0.0205038
8 64 0.252876 0.251858 0.0226746
8 65 0.255371 0.254143 0.0250148
8 66 0.25812 0.256646 0.0275462
8 67 0.261143 0.25938 0.0302935
8 68 0.264462 0.262359 0.0332847
8 69 0.268103 0.2656 0.0365518
8 70 0.272094 0.269118 0.0401314
8 71 0.276466 0.272932 0.0440658
8 72 0.281257 0.27706 0.0484036
8 73 0.286505 0.281522 0.0532016
8 74 0.292258 0.286338 0.0585255
8 75 0.298567 0.291527 0.0644527
8 76 0.305492 0.297109 0.0710737
8 77 0.313099 0.3031 0.0784952
8 78 0.321465 0.309513 0.0868435
8 79 0.330679 0.316356 0.0962682
8 80 0.340841 0.323627 0.106947
8 81 0.352066 0.331311 0.119093
8 82 0.364487 0.339372 0.132956
8 83 0.378257 0.347743 0.148838
8 84 0.393551 0.356318 0.167093
8 85 0.410571 0.364927 0.18814
8 86 0.429542 0.373317 0.212463
8 87 0.450719 0.381118 0.240617
8 88 0.474372 0.387796 0.273208
8 89 0.500775 0.392606 0.310864
8 90 0.530168 0.394519 0.354165
8 91 0.56268 0.392162 0.403507
8 92 0.598211 0.383764 0.458892
8 93 0.636219 0.367153 0.51959
8 94 0.675437 0.339876 0.583694
8 95 0.713542 0.29951 0.647639
8 96 0.746967 0.244268 0.705898
8 97 0.771169 0.173907 0.751304
8 98 0.781767 0.0907163 0.776486
8 99 0 0 0
9 0 0.684938 0 -0.684938
9 1 0.671315 0.0731392 -0.667319
9 2 0.650357 0.141473 -0.634783
9 3 0.624994 0.201324 -0.591681
9 4 0.59776 0.250691 -0.542652
9 5 0.570403 0.289161 -0.491676
9 6 0.543941 0.317468 -0.441685
9 7 0.51887 0.336979 -0.394552
9 8 0.495387 0.349289 -0.351291
9 9 0.473532 0.355951 -0.312301
9 10 0.453275 0.358339 -0.277581
9 11 0.43455 0.357596 -0.246899
9 12 0.41728 0.354631 -0.219907
9 13 0.401377 0.350149 -0.196212
9 14 0.386755 0.344682 -0.175423
9 15 0.373323 0.338625 -0.157172
9 16 0.360994 0.332266 -0.141126
9 17 0.349684 0.325811 -0.126989
9 18 0.339311 0.319406 -0.114504
9 19 0.329797 0.313153 -0.103449
9 20 0.321073 0.307117 -0.0936322
9 21 0.313071 0.301342 -0.0848891
9 22 0.30573 0.295854 -0.0770795
9 23 0.298995 0.290665 -0.0700829
9 24 0.292813 0.285779 -0.0637961
9 25 0.28714 0.281194 -0.0581305
9 26 0.281932 0.276903 -0.0530097
9 27 0.277151 0.272898 -0.0483678
9 28 0.272763 0.269167 -0.0441478
9 29 0.268737 0.265698 -0.0403002
9 30 0.265045 0.26248 -0.0367819
9 31 0.26166 0.2595 -0.033555
9 32 0.258561 0.256745 -0.0305865
9 33 0.255726 0.254205 -0.0278471
9 34 0.253137 0.251868 -0.0253112
9 35 0.250778 0.249725 -0.0229556
9 36 0.248632 0.247764 -0.02076
9 37 0.246688 0.245978 -0.0187059
9 38 0.244933 0.244358 -0.0167769
9 39 0.243356 0.242896 -0.014958
9 40 0.241948 0.241586 -0.0132354
9 41 0.240701 0.240421 -0.0115966
9 42 0.239607 0.239397 -0.0100301
9 43 0.23866 0.238507 -0.00852512
9 44 0.237854 0.237749 -0.0070716
9 45 0.237186 0.237119 -0.00566002
9 46 0.236652 0.236613 -0.00428133
9 47 0.236248 0.23623 -0.00292681
9 48 0.235973 0.235967 -0.00158803
9 49 0.235825 0.235825 -0.000256701
9 50 0.235804 0.235801 0.00107537
9 51 0.235909 0.235897 0.00241636
9 52 0.236143 0.236113 0.00377456
9 53 0.236506 0.236449 0.00515841
9 54 0.237 0.236909 0.0065766
9 55 0.23763 0.237494 0.00803819
9 56 0.238399 0.238208 0.00955267
9 57 0.239312 0.239053 0.0111301
9 58 0.240375 0.240035 0.0127812
9 59 0.241595 0.241158 0.0145176
9 60 0.242979 0.242428 0.0163517
9 61 0.244536 0.243851 0.0182973
9 62 0.246277 0.245434 0.0203692
9 63 0.248214 0.247184 0.022584
9 64 0.250358 0.249111 0.02496
9 65 0.252725 0.251222 0.0275178
9 66 0.255331 0.253529 0.0302801
9 67 0.258194 0.256041 0.0332728
9 68 0.261335 0.25877 0.0365251
9 69 0.264776 0.261727 0.0400701
9 70 0.268544 0.264924 0.0439453
9 71 0.272667 0.268374 0.0481941
9 72 0.277178 0.272089 0.0528658
9 73 0.282112 0.276082 0.0580174
9 74 0.287511 0.280362 0.0637148
9 75 0.29342 0.28494 0.0700342
9 76 0.299892 0.289822 0.0770644
9 77 0.306985 0.295009 0.0849084
9 78 0.314765 0.3005 0.0936866
9 79 0.323307 0.306279 0.10354
9 80 0.332695 0.312323 0.114631
9 81 0.343026 0.318589 0.127153
9 82 0.354406 0.325008 0.141328
9 83 0.366959 0.331482 0.157412
9 84 0.380818 0.337863 0.175702
9 85 0.396135 0.343946 0.19653
9 86 0.413069 0.349442 0.220264
9 87 0.431788 0.353957 0.247296
9 88 0.452452 0.356958 0.278018
9 89 0.475193 0.357741 0.312778
9 90 0.500075 0.355396 0.351808
9 91 0.527029 0.348781 0.395109
9 92 0.555752 0.336522 0.442282
9 93 0.585579 0.317066 0.492313
9 94 0.615322 0.288818 0.543328
9 95 0.643148 0.250409 0.592397
9 96 0.666598 0.201107 0.635538
9 97 0.682896 0.141325 0.668113
9 98 0.689651 0.0730635 0.68577
9 99 0 0 0
10 0 0.611799 0 -0.611799
10 1 0.602012 0.0602846 -0.598986
10 2 0.586788 0.11736 -0.574932
10 3 0.567926 0.168629 -0.542314
10 4 0.547119 0.212464 -0.504181
10 5 0.525676 0.24824 -0.46337
10 6 0.504467 0.276144 -0.422174
10 7 0.484004 0.296903 -0.382242
10 8 0.464554 0.311515 -0.344629
10 9 0.446233 0.321058 -0.309913
10 10 0.429075 0.326559 -0.278324
10 11 0.413069 0.328929 -0.249864
10 12 0.398181 0.328934 -0.224389
10 13 0.384365 0.327203 -0.201679
10 14 0.371567 0.324233 -0.18148
10 15 0.359731 0.320412 -0.163532
10 16 0.348797 0.316036 -0.147581
10 17 0.338706 0.311332 -0.133394
10 18 0.3294 0.306467 -0.120758
10 19 0.320822 0.301563 -0.109485
10 20 0.31292 0.29671 -0.0994068
10 21 0.305641 0.291973 -0.0903774
10 22 0.298937 0.287394 -0.0822686
10 23 0.292764 0.283003 -0.0749689
10 24 0.287082 0.278819 -0.0683812
10 25 0.28185 0.274851 -0.0624212
10 26 0.277036 0.271105 -0.0570151
10 27 0.272605 0.267581 -0.0520988
10 28 0.26853 0.264275 -0.0476164
10 29 0.264784 0.261183 -0.0435185
10 30 0.261341 0.258298 -0.0397622
10 31 0.25818 0.255614 -0.0363094
10 32 0.255282 0.253123 -0.0331265
10 33 0.252627 0.250817 -0.0301838
10 34 0.2502 0.248689 -0.0274549
10 35 0.247985 0.24673 -0.0249161
10 36 0.245969 0.244934 -0.0225462
10 37 0.244141 0.243293 -0.0203262
10 38 0.242489 0.241802 -0.0182387
10 39 0.241003 0.240454 -0.0162681
10 40 0.239676 0.239243 -0.0144
10 41 0.2385 0.238166 -0.0126211
10 42 0.237468 0.237217 -0.0109194
10 43 0.236574 0.236392 -0.00928325
10 44 0.235814 0.235688 -0.00770208
10 45 0.235183 0.235102 -0.00616574
10 46 0.234678 0.234632 -0.00466456
10 47 0.234297 0.234275 -0.00318924
10 48 0.234037 0.234031 -0.00173075
10 49 0.233898 0.233898 -0.000280225
10 50 0.233878 0.233876 0.00117111
10 51 0.233979 0.233964 0.00263202
10 52 0.234201 0.234165 0.00411136
10 53 0.234545 0.234478 0.00561817
10 54 0.235014 0.234905 0.00716173
10 55 0.23561 0.235448 0.00875171
10 56 0.236339 0.23611 0.0103982
10 57 0.237203 0.236893 0.0121119
10 58 0.238209 0.237802 0.0139043
10 59 0.239362 0.238841 0.0157874
10 60 0.240671 0.240013 0.0177746
10 61 0.242142 0.241325 0.0198801
10 62 0.243787 0.242781 0.0221197
10 63 0.245614 0.244388 0.0245105
10 64 0.247636 0.246152 0.0270717
10 65 0.249867 0.248081 0.0298244
10 66 0.252321 0.250181 0.0327921
10 67 0.255015 0.252461 0.0360015
10 68 0.257967 0.254928 0.039482
10 69 0.261198 0.25759 0.0432674
10 70 0.264732 0.260454 0.0473955
10 71 0.268593 0.263529 0.0519093
10 72 0.272811 0.26682 0.0568581
10 73 0.277418 0.270332 0.0622978
10 74 0.282449 0.274069 0.0682926
10 75 0.287946 0.278029 0.0749159
10 76 0.293952 0.28221 0.0822523
10 77 0.300518 0.286599 0.0903986
10 78 0.3077 0.29118 0.0994663
10 79 0.315561 0.295923 0.109584
10 80 0.32417 0.300783 0.120897
10 81 0.333606 0.305698 0.133573
10 82 0.343953 0.310578 0.147801
10 83 0.355306 0.315299 0.163794
10 84 0.367764 0.319695 0.181785
10 85 0.381435 0.323541 0.202026
10 86 0.396425 0.326538 0.224779
10 87 0.412831 0.3283 0.250297
10 88 0.430732 0.328329 0.278801
10 89 0.450159 0.325997 0.310433
10 90 0.471065 0.320537 0.345193
10 91 0.493274 0.311038 0.38285
10 92 0.516409 0.296474 0.422825
10 93 0.539818 0.275766 0.464065
10 94 0.5625 0.247917 0.504919
10 95 0.583079 0.212199 0.543095
10 96 0.599885 0.168425 0.575756
10 97 0.611198 0.117221 0.599852
10 98 0.615658 0.0602134 0.612706
10 99 0 0 0
11 0 0.551514 0 -0.551514
11 1 0.544271 0.0506364 -0.541911
11 2 0.532948 0.0990483 -0.523663
11 3 0.518685 0.143363 -0.498479
11 4 0.502627 0.18229 -0.468406
11 5 0.48573 0.215182 -0.435466
11 6 0.468698 0.241958 -0.401416
11 7 0.451997 0.262963 -0.367629
11 8 0.435904 0.278801 -0.335086
11 9 0.420572 0.290197 -0.304412
11 10 0.406073 0.297899 -0.275955
11 11 0.392432 0.302611 -0.249858
11 12 0.379646 0.30496 -0.22612
11 13 0.367695 0.305481 -0.204649
11 14 0.356552 0.304619 -0.185302
11 15 0.346181 0.302735 -0.167907
11 16 0.336544 0.300119 -0.152285
11 17 0.327601 0.296997 -0.138259
11 18 0.319312 0.293546 -0.125662
11 19 0.311634 0.289902 -0.114337
11 20 0.30453 0.286168 -0.104144
11 21 0.297959 0.282423 -0.0949563
11 22 0.291884 0.278723 -0.0866594
11 23 0.286272 0.275112 -0.0791532
11 24 0.281088 0.271618 -0.0723487
11 25 0.276303 0.268263 -0.0661673
11 26 0.271887 0.265061 -0.0605397
11 27 0.267813 0.262019 -0.0554047
11 28 0.264058 0.259143 -0.0507084
11 29 0.260598 0.256434 -0.0464029
11 30 0.257413 0.25389 -0.0424461
11 31 0.254485 0.251509 -0.0388004
11 32 0.251794 0.249289 -0.0354325
11 33 0.249327 0.247224 -0.0323125
11 34 0.247068 0.245311 -0.0294137
11 35 0.245005 0.243544 -0.0267124
11 36 0.243125 0.241919 -0.0241868
11 37 0.241418 0.24043 -0.0218175
11 38 0.239874 0.239073 -0.0195868
11 39 0.238486 0.237844 -0.0174784
11 40 0.237244 0.236738 -0.0154775
11 41 0.236143 0.235752 -0.0135704
11 42 0.235176 0.234882 -0.0117442
11 43 0.234338 0.234125 -0.00998714
11 44 0.233626 0.233479 -0.00828797
11 45 0.233034 0.23294 -0.00663604
11 46 0.232561 0.232507 -0.00502119
11 47 0.232204 0.232178 -0.00343361
11 48 0.231961 0.231953 -0.00186379
11 49 0.23183 0.23183 -0.000302363
11 50 0.231813 0.23181 0.00125994
11 51 0.231908 0.231891 0.00283237
11 52 0.232117 0.232075 0.00442429
11 53 0.232442 0.232363 0.00604521
11 54 0.232883 0.232756 0.00770494
11 55 0.233445 0.233255 0.00941363
11 56 0.234129 0.233862 0.0111819
11 57 0.234942 0.234581 0.013021
11 58 0.235887 0.235413 0.0149427
11 59 0.236971 0.236363 0.0169598
11 60 0.238199 0.237433 0.0190861
11 61 0.23958 0.238628 0.0213363
11 62 0.241122 0.239952 0.0237266
11 63 0.242835 0.241409 0.0262748
11 64 0.244729 0.243005 0.0290003
11 65 0.246817 0.244744 0.0319247
11 66 0.249112 0.246631 0.0350718
11 67 0.251629 0.248671 0.0384683
11 68 0.254384 0.250869 0.042144
11 69 0.257396 0.253229 0.0461321
11 70 0.260686 0.255754 0.0504701
11 71 0.264277 0.258448 0.0552003
11 72 0.268193 0.26131 0.0603704
11 73 0.272463 0.26434 0.0660343
11 74 0.277119 0.267533 0.0722532
11 75 0.282194 0.270882 0.0790962
11 76 0.287727 0.274372 0.0866419
11 77 0.293761 0.277982 0.0949793
11 78 0.300342 0.281684 0.104209
11 79 0.307522 0.285433 0.114444
11 80 0.315358 0.289174 0.125811
11 81 0.32391 0.292829 0.138453
11 82 0.333246 0.296293 0.152523
11 83 0.343434 0.299431 0.16819
11 84 0.354546 0.302067 0.18563
11 85 0.366653 0.303973 0.205024
11 86 0.379817 0.304861 0.226541
11 87 0.394086 0.304369 0.250325
11 88 0.409477 0.302052 0.276469
11 89 0.425958 0.297375 0.304973
11 90 0.443422 0.289711 0.335694
11 91 0.461645 0.278357 0.368285
11 92 0.480249 0.262564 0.402118
11 93 0.498655 0.241606 0.436215
11 94 0.516066 0.214881 0.469202
11 95 0.531471 0.182044 0.499321
11 96 0.543739 0.143174 0.524551
11 97 0.551783 0.0989187 0.542844
11 98 0.554802 0.0505701 0.552493
11 99 0 0 0
12 0 0.500878 0 -0.500878
12 1 0.495387 0.0432101 -0.493499
12 2 0.486796 0.0848297 -0.479348
12 3 0.475852 0.123481 -0.459552
12 4 0.463339 0.158147 -0.435514
12 5 0.449953 0.188232 -0.408689
12 6 0.436245 0.213536 -0.38041
12 7 0.42261 0.234183 -0.351792
12 8 0.409309 0.250518 -0.323689
12 9 0.396504 0.263019 -0.296709
12 10 0.384286 0.272218 -0.271243
12 11 0.372699 0.278646 -0.24751
12 12 0.361761 0.282801 -0.225599
12 13 0.351472 0.285128 -0.205511
12 14 0.34182 0.286011 -0.187185
12 15 0.332785 0.285776 -0.170523
12 16 0.324345 0.28469 -0.155407
12 17 0.316473 0.282973 -0.14171
12 18 0.309142 0.2808 -0.129306
12 19 0.302321 0.278312 -0.118071
12 20 0.295983 0.275619 -0.10789
12 21 0.290098 0.272807 -0.0986558
12 22 0.284638 0.269944 -0.090271
12 23 0.279576 0.267081 -0.0826468
12 24 0.274887 0.264257 -0.0757035
12 25 0.270545 0.261501 -0.0693696
12 26 0.266528 0.258833 -0.0635811
12 27 0.262814 0.25627 -0.0582809
12 28 0.259382 0.253821 -0.053418
12 29 0.256213 0.251495 -0.0489467
12 30 0.253291 0.249293 -0.0448265
12 31 0.2506 0.24722 -0.0410208
12 32 0.248123 0.245274 -0.037497
12 33 0.245849 0.243455 -0.0342258
12 34 0.243764 0.241761 -0.0311807
12 35 0.241857 0.240191 -0.0283378
12 36 0.240118 0.238741 -0.0256756
12 37 0.238537 0.237408 -0.0231743
12 38 0.237106 0.236191 -0.0208159
12 39 0.235818 0.235084 -0.0185841
12 40 0.234665 0.234087 -0.0164636
12 41 0.233642 0.233196 -0.0144403
12 42 0.232744 0.232408 -0.0125012
12 43 0.231965 0.231721 -0.0106339
12 44 0.231303 0.231134 -0.00882682
12 45 0.230753 0.230644 -0.00706895
12 46 0.230313 0.23025 -0.00534971
12 47 0.22998 0.229951 -0.00365891
12 48 0.229754 0.229746 -0.0019866
12 49 0.229634 0.229634 -0.000323025
12 50 0.229618 0.229615 0.00134148
12 51 0.229708 0.229689 0.00301657
12 52 0.229904 0.229856 0.00471203
12 53 0.230207 0.230117 0.00643776
12 54 0.23062 0.230474 0.00820397
12 55 0.231144 0.230927 0.0100212
12 56 0.231784 0.231478 0.0119005
12 57 0.232542 0.232129 0.0138534
12 58 0.233424 0.232882 0.0158923
12 59 0.234434 0.23374 0.0180301
12 60 0.235579 0.234704 0.0202811
12 61 0.236865 0.235779 0.0226602
12 62 0.238301 0.236967 0.025184
12 63 0.239895 0.23827 0.0278704
12 64 0.241656 0.239693 0.0307391
12 65 0.243595 0.241237 0.0338116
12 66 0.245725 0.242906 0.0371119
12 67 0.248058 0.244702 0.0406662
12 68 0.250611 0.246627 0.0445039
12 69 0.253398 0.248682 0.0486576
12 70 0.256438 0.250867 0.0531636
12 71 0.259751 0.253179 0.0580628
12 72 0.26336 0.255614 0.0634005
12 73 0.267288 0.258167 0.0692277
12 74 0.271562 0.260827 0.0756016
12 75 0.276213 0.263577 0.082586
12 76 0.281271 0.266398 0.0902524
12 77 0.286773 0.26926 0.0986805
12 78 0.292757 0.272124 0.107959
12 79 0.299265 0.27494 0.118185
12 80 0.306342 0.27764 0.129466
12 81 0.314035 0.280138 0.141917
12 82 0.322392 0.282323 0.155661
12 83 0.331465 0.284056 0.170825
12 84 0.3413 0.28516 0.187536
12 85 0.35194 0.285416 0.205911
12 86 0.363414 0.284556 0.226049
12 87 0.375734 0.282255 0.248009
12 88 0.388879 0.27813 0.271792
12 89 0.40278 0.271734 0.297309
12 90 0.4173 0.262571 0.324339
12 91 0.432209 0.250108 0.352492
12 92 0.447161 0.233814 0.381161
12 93 0.461672 0.213211 0.409489
12 94 0.475122 0.187954 0.436364
12 95 0.486779 0.157919 0.460452
12 96 0.495872 0.123306 0.480296
12 97 0.501699 0.0847102 0.494496
12 98 0.503774 0.043149 0.501922
12 99 0 0 0
13 0 0.457667 0 -0.457667
13 1 0.453422 0.0373717 -0.451879
13 2 0.446796 0.0735762 -0.440696
13 3 0.438294 0.10758 -0.424886
13 4 0.42846 0.13858 -0.40543
13 5 0.417802 0.166056 -0.383385
13 6 0.406744 0.189765 -0.359764
13 7 0.395611 0.209706 -0.335457
13 8 0.384632 0.226062 -0.311188
13 9 0.373963 0.239135 -0.287511
13 10 0.363698 0.249297 -0.264815
13 11 0.353893 0.256942 -0.243355
13 12 0.344579 0.262458 -0.223272
13 13 0.335765 0.266205 -0.204628
13 14 0.327451 0.26851 -0.187421
13 15 0.319629 0.269653 -0.171609
13 16 0.312286 0.269879 -0.157124
13 17 0.305406 0.269389 -0.143883
13 18 0.29897 0.268354 -0.131794
13 19 0.292959 0.26691 -0.120764
13 20 0.28735 0.26517 -0.110701
13 21 0.282123 0.263225 -0.101519
13 22 0.277258 0.261147 -0.0931339
13 23 0.272732 0.258993 -0.085471
13 24 0.268527 0.256809 -0.07846
13 25 0.264623 0.254629 -0.0720371
13 26 0.261001 0.252481 -0.0661443
13 27 0.257645 0.250385 -0.0607294
13 28 0.254536 0.248357 -0.0557449
13 29 0.251661 0.246408 -0.051148
13 30 0.249004 0.244547 -0.0469003
13 31 0.246552 0.242779 -0.0429667
13 32 0.244293 0.241109 -0.0393159
13 33 0.242215 0.239537 -0.0359193
13 34 0.240307 0.238065 -0.0327511
13 35 0.238561 0.236694 -0.0297878
13 36 0.236966 0.235422 -0.027008
13 37 0.235515 0.234248 -0.0243921
13 38 0.2342 0.233172 -0.0219221
13 39 0.233016 0.232192 -0.0195815
13 40 0.231955 0.231305 -0.0173549
13 41 0.231013 0.230511 -0.0152281
13 42 0.230186 0.229808 -0.0131877
13 43 0.229468 0.229194 -0.0112212
13 44 0.228857 0.228668 -0.00931669
13 45 0.22835 0.228228 -0.00746289
13 46 0.227945 0.227875 -0.00564893
13 47 0.227638 0.227606 -0.00386428
13 48 0.227431 0.227421 -0.0020987
13 49 0.22732 0.22732 -0.00034213
13 50 0.227307 0.227302 0.00141543
13 51 0.227391 0.227369 0.00318396
13 52 0.227573 0.227519 0.00497353
13 53 0.227854 0.227753 0.00679439
13 54 0.228237 0.228073 0.00865702
13 55 0.228723 0.228478 0.0105723
13 56 0.229315 0.228971 0.0125515
13 57 0.230017 0.229553 0.0146065
13 58 0.230833 0.230224 0.0167498
13 59 0.231767 0.230988 0.0189948
13 60 0.232826 0.231844 0.0213557
13 61 0.234014 0.232796 0.0238477
13 62 0.23534 0.233844 0.0264875
13 63 0.23681 0.234991 0.0292929
13 64 0.238434 0.236238 0.0322835
13 65 0.240221 0.237586 0.0354808
13 66 0.242181 0.239035 0.0389081
13 67 0.244327 0.240586 0.0425912
13 68 0.246672 0.242238 0.0465587
13 69 0.24923 0.243989 0.0508419
13 70 0.252016 0.245834 0.0554757
13 71 0.255049 0.24777 0.0604986
13 72 0.258346 0.249786 0.0659532
13 73 0.26193 0.251872 0.071887
13 74 0.265823 0.254013 0.0783523
13 75 0.270049 0.256188 0.0854068
13 76 0.274636 0.258369 0.0931145
13 77 0.279613 0.260522 0.101545
13 78 0.28501 0.262602 0.110774
13 79 0.290861 0.264551 0.120885
13 80 0.297201 0.266297 0.131964
13 81 0.304064 0.267749 0.144102
13 82 0.311487 0.268796 0.157394
13 83 0.319503 0.2693 0.171929
13 84 0.32814 0.269091 0.187792
13 85 0.337419 0.267966 0.205051
13 86 0.347348 0.265683 0.223748
13 87 0.357913 0.26196 0.243883
13 88 0.36907 0.256471 0.265397
13 89 0.380732 0.248856 0.288146
13 90 0.392756 0.238726 0.311876
13 91 0.404925 0.225688 0.336198
